Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary
wine,1,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170417173400003E7,160.0,18.0,17.0,1.0,0.0,94.44444444444444,5.555555555555555,0.0,0.9166666666666666,0.06410551338087568,0.16982181175879785,14.580277229417778,36.188120288039855,28.294048978792915,3.4371203067818,24.856928672011115,1.5718916099329396,0.19095112815454446,1.3809404817783952,24.96647502213493,1.3870263901186073,1593.3352571600528,1.0,6.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9444444444444444,0.021367521367521368,0.9786324786324787,0.05555555555555555,0.9537037037037037,0.9444444444444444,0.9448329448329448,0.9906759906759908,0.001,0.001,0.0,0.0,26967.0,24997.0,4975.0,?
wine,1,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170417173400003E7,160.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.015029522275899052,0.06441305990471469,3.4183425083323904,13.726078739892916,28.294048978792915,0.6912169078308973,27.60283207096202,1.5718916099329396,0.03840093932393874,1.533490670609001,27.602832070962013,1.5334906706090008,1761.5849052435099,1.0,6.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.0,26967.0,24997.0,4975.0,?
wine,1,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170417173400003E7,160.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.015029522275899055,0.06441305990471469,3.418342508332391,13.726078739892916,28.294048978792915,0.6912169078308973,27.60283207096202,1.5718916099329396,0.03840093932393874,1.533490670609001,27.602832070962013,1.5334906706090008,1761.5849052435099,1.0,6.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.001,0.001,0.0,0.0,26967.0,24997.0,4975.0,?
wine,1,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170417173400003E7,160.0,18.0,17.0,1.0,0.0,94.44444444444444,5.555555555555555,0.0,0.9162790697674418,0.027298520052143203,0.12813290000047808,6.2088261886037355,27.304436044167115,28.294048978792915,1.6867295168385832,26.607319461954333,1.5718916099329396,0.09370719537992128,1.4781844145530185,26.716865812078147,1.4842703228932304,1705.043432100733,1.0,6.0,0.08333333333333333,1.0,0.9166666666666666,11.0,0.0,0.0,0.8571428571428571,1.0,0.923076923076923,1.0,0.9444444444444444,0.027777777777777776,0.9722222222222222,0.05555555555555555,0.9523809523809523,0.9444444444444444,0.9444444444444444,1.0,0.001,0.001,0.0,0.0,26967.0,24997.0,4975.0,?
wine,1,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170417173400003E7,160.0,18.0,16.0,2.0,0.0,88.88888888888889,11.11111111111111,0.0,0.8341013824884792,0.06410551338087567,0.23070551226892042,14.580277229417774,49.16211140745309,28.294048978792915,10.596622600608626,17.69742637818429,1.5718916099329396,0.5887012555893681,0.9831903543435716,24.665463498431198,1.3703035276906221,1574.1250052881567,1.0,6.0,0.08333333333333333,1.0,0.9166666666666666,11.0,0.0,0.0,0.8571428571428571,1.0,0.923076923076923,0.9583333333333334,0.8888888888888888,0.049145299145299144,0.9508547008547009,0.1111111111111111,0.9060846560846562,0.8888888888888888,0.8842916342916343,0.9583333333333334,0.0,0.001,0.0,0.0,26967.0,24997.0,4975.0,?
wine,1,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170417173400003E7,160.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.01502952227589905,0.06441305990471469,3.41834250833239,13.726078739892916,28.294048978792915,0.6912169078308973,27.60283207096202,1.5718916099329396,0.03840093932393874,1.533490670609001,27.602832070962013,1.5334906706090008,1761.5849052435099,1.0,6.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.001,0.001,0.0,0.0,26967.0,24997.0,4975.0,?
wine,1,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170417173400003E7,160.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.015029522275899043,0.06441305990471469,3.418342508332388,13.726078739892916,28.294048978792915,0.6912169078308974,27.602832070962016,1.5718916099329396,0.038400939323938746,1.5334906706090008,27.602832070962013,1.5334906706090008,1761.5849052435099,1.0,6.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.0,26967.0,24997.0,4975.0,?
wine,1,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170417173400003E7,160.0,18.0,17.0,1.0,0.0,94.44444444444444,5.555555555555555,0.0,0.9154929577464789,0.027298520052143196,0.12813290000047808,6.234602322235712,27.433592540284327,28.07315011534962,1.6867295168385834,26.386420598511037,1.5596194508527566,0.0937071953799213,1.4659122554728354,26.488245911570797,1.4715692173094888,1688.8460301539199,1.0,5.0,0.07692307692307693,1.0,0.9230769230769231,12.0,0.0,0.0,0.8333333333333334,1.0,0.9090909090909091,1.0,0.9444444444444444,0.021367521367521368,0.9786324786324787,0.05555555555555555,0.9537037037037037,0.9444444444444444,0.9451178451178451,1.0,0.001,0.001,0.01,0.0,26967.0,24997.0,4975.0,?
wine,1,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170417173400003E7,161.0,17.0,17.0,0.0,0.0,100.0,0.0,0.0,1.0,0.01573468893730331,0.06627466229616576,3.597729313056449,14.20701493143725,26.425071989008735,0.6846104102108379,25.7404615787979,1.554415999353455,0.040271200600637526,1.5141447987528176,25.740461578797895,1.5141447987528174,1640.7477527842843,1.0,6.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.0,27108.0,25138.0,4834.0,?
wine,1,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170417173400003E7,161.0,17.0,17.0,0.0,0.0,100.0,0.0,0.0,1.0,0.028725893649640916,0.0936813438259583,6.568162233067158,20.082067632195177,26.425071989008735,1.2680832927915078,25.156988696217226,1.554415999353455,0.07459313487008869,1.4798228644833662,25.156988696217223,1.479822864483366,1603.5560412846992,1.0,6.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.001,0.001,0.0,0.0,27108.0,25138.0,4834.0,?
wine,1,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170417173400003E7,160.0,18.0,17.0,1.0,0.0,94.44444444444444,5.555555555555555,0.0,0.9166666666666666,0.05331857386651908,0.14917300143464798,12.126875637547833,31.787969188035216,28.294048978792915,2.7627094774598926,25.531339501333022,1.5718916099329396,0.1534838598588829,1.4184077500740568,25.531339501333033,1.4184077500740573,1629.3843385552336,1.0,6.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9444444444444444,0.021367521367521368,0.9786324786324787,0.05555555555555555,0.9537037037037037,0.9444444444444444,0.9448329448329448,0.9953379953379954,0.001,0.001,0.0,0.0,26983.0,24997.0,4975.0,?
wine,1,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170417173400003E7,160.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02379964023799641,0.06706050404767343,5.413034454130349,14.29023493460678,28.294048978792915,1.0291930693247864,27.264855909468128,1.5718916099329396,0.05717739274026591,1.5147142171926737,27.264855909468135,1.5147142171926742,1740.015607466776,1.0,6.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.001,0.001,0.0,0.0,26983.0,24997.0,4975.0,?
wine,1,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170417173400003E7,160.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.023799640237996404,0.06706050404767343,5.413034454130346,14.29023493460678,28.294048978792915,1.0291930693247864,27.264855909468128,1.5718916099329396,0.05717739274026591,1.5147142171926737,27.264855909468135,1.5147142171926742,1740.015607466776,1.0,6.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.002,0.0,0.01,26983.0,24997.0,4975.0,?
wine,1,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170417173400003E7,160.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.016419906830865742,0.07707122129543076,3.7345741582759775,16.42346526691496,28.294048978792915,0.8005247605935467,27.49352421819937,1.5718916099329396,0.044473597810752594,1.5274180121221872,27.49352421819938,1.5274180121221876,1754.6089883174418,1.0,6.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.0,26983.0,24997.0,4975.0,?
wine,1,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170417173400003E7,160.0,18.0,16.0,2.0,0.0,88.88888888888889,11.11111111111111,0.0,0.8341013824884792,0.06807804068078041,0.19988225606576515,15.483796229256573,42.59384027904742,28.294048978792915,4.341685683115316,23.9523632956776,1.5718916099329396,0.24120476017307313,1.3306868497598667,24.533150634156822,1.3629528130087123,1565.6809317280208,1.0,6.0,0.08333333333333333,1.0,0.9166666666666666,11.0,0.0,0.0,0.8571428571428571,1.0,0.923076923076923,1.0,0.8888888888888888,0.049145299145299144,0.9508547008547009,0.1111111111111111,0.9060846560846562,0.8888888888888888,0.8842916342916343,1.0,0.0,0.002,0.0,0.0,26983.0,24997.0,4975.0,?
wine,1,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170417173400003E7,160.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.00904017342373507,0.03874409456286077,2.056113862421605,8.256159441305455,28.294048978792915,0.38623729774484805,27.907811681048067,1.5718916099329396,0.021457627652491557,1.550433982280448,27.907811681048077,1.5504339822804487,1781.048396386502,1.0,6.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.0,26983.0,24997.0,4975.0,?
wine,1,7,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170417173400003E7,160.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.016419906830865735,0.054764112640596684,3.7345741582759757,11.66993965722431,28.294048978792915,0.7077151835348171,27.5863337952581,1.5718916099329396,0.039317510196378726,1.5325740997365611,27.586333795258106,1.5325740997365616,1760.532001926639,1.0,6.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.01,26983.0,24997.0,4975.0,?
wine,1,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170417173400003E7,160.0,18.0,17.0,1.0,0.0,94.44444444444444,5.555555555555555,0.0,0.9154929577464789,0.023799640237996404,0.11541103309086151,5.435506833804989,24.709807211544828,28.07315011534962,1.3839883572412857,26.689161758108334,1.5596194508527566,0.07688824206896032,1.4827312087837963,26.68916175810832,1.4827312087837956,1701.6560867712094,1.0,5.0,0.07692307692307693,1.0,0.9230769230769231,12.0,0.0,0.0,0.8333333333333334,1.0,0.9090909090909091,1.0,0.9444444444444444,0.021367521367521368,0.9786324786324787,0.05555555555555555,0.9537037037037037,0.9444444444444444,0.9451178451178451,1.0,0.0,0.001,0.0,0.0,26983.0,24997.0,4975.0,?
wine,1,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170417173400003E7,161.0,17.0,17.0,0.0,0.0,100.0,0.0,0.0,1.0,0.017278198408076095,0.05634793700422738,3.950652036226038,12.079065432236206,26.425071989008735,0.703744078239767,25.72132791076897,1.554415999353455,0.04139671048469218,1.513019288868763,25.72132791076896,1.5130192888687624,1639.528135073666,1.0,6.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.0,27124.0,25138.0,4834.0,?
wine,1,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170417173400003E7,161.0,17.0,17.0,0.0,0.0,100.0,0.0,0.0,1.0,0.025092215103863332,0.0887417883378259,5.737323322272087,19.023196320849095,26.425071989008735,1.118036191275789,25.307035797732947,1.554415999353455,0.06576683478092876,1.4886491645725264,25.30703579773294,1.488649164572526,1613.1203392624207,1.0,6.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.001,0.001,0.01,0.0,27124.0,25138.0,4834.0,?
